transaction_id,sender_id,receiver_id,amount,hour,fraud_flag
25510,user_288,user_1770,861.11,12,0
25511,user_1328,user_383,56.48,11,0
25512,user_1835,user_929,54.14,21,0
25513,user_1226,user_1446,3670.09,20,0
25514,user_1569,user_725,7105.56,15,0
25515,user_1226,user_1914,1648.5,11,0
25516,user_1703,user_436,3.97,1,0
25517,user_849,user_1304,272.74,5,0
25518,user_742,user_1511,2632.73,8,0
25519,user_689,user_1812,4170.49,2,0
25520,user_1033,user_140,448.27,6,0
25521,user_1135,user_365,1326.11,23,0
25522,user_1841,user_245,1442.51,15,0
25523,user_851,user_1171,204.49,2,0
25524,user_885,user_1737,3458.74,22,0
25525,user_669,user_411,1819.16,5,0
25526,user_1897,user_1415,474.46,9,0
25527,user_504,user_629,986.0,22,0
25528,user_64,user_1230,939.15,9,0
25529,user_572,user_1132,815.71,3,0
25530,user_298,user_1597,80.78,2,0
25531,user_224,user_823,1210.72,4,0
25532,user_1170,user_1006,2335.03,19,0
25533,user_202,user_1421,2663.96,15,0
25534,user_617,user_1812,1299.28,17,0
25535,user_400,user_1325,1574.58,21,0
25536,user_585,user_1256,2360.1,17,0
25537,user_1017,user_611,12.65,11,0
25538,user_280,user_582,387.55,5,0
25539,user_877,user_1520,6524.31,5,0
25540,user_1486,user_602,227.35,12,0
25541,user_892,user_1659,937.36,14,0
25542,user_498,user_1176,3563.05,15,0
25543,user_1600,user_1208,1561.41,11,0
25544,user_1834,user_50,175.85,17,0
25545,user_1094,user_284,4784.74,3,0
25546,user_1165,user_1938,514.49,11,0
25547,user_1620,user_994,3423.91,13,0
25548,user_1799,user_826,914.63,12,0
25549,user_412,user_1166,2227.91,22,0
25550,user_829,user_1227,625.88,20,0
25551,user_391,user_1534,3227.67,5,0
25552,user_528,user_1369,278.7,7,0
25553,user_667,user_1619,3587.43,12,0
25554,user_1874,user_1503,1098.62,18,0
25555,user_695,user_1693,3117.03,15,0
25556,user_621,user_1216,1932.92,1,0
25557,user_262,user_1198,65.37,4,0
25558,user_1456,user_529,1952.26,6,0
25559,user_1445,user_1204,557.34,6,0
25560,user_1313,user_647,1602.0,9,0
25561,user_1587,user_1652,3134.54,12,0
25562,user_745,user_952,571.82,6,0
25563,user_1778,user_1601,663.81,8,0
25564,user_948,user_637,798.45,23,0
25565,user_1696,user_1090,2105.42,1,0
25566,user_217,user_1922,5155.0,8,0
25567,user_1996,user_1200,3453.24,6,0
25568,user_127,user_240,342.99,23,0
25569,user_581,user_1048,1869.92,9,0
25570,user_1074,user_421,61.8,8,0
25571,user_31,user_194,759.42,16,0
25572,user_1726,user_1978,1427.35,16,0
25573,user_1076,user_87,4023.38,7,0
25574,user_485,user_243,1084.92,20,0
25575,user_746,user_1633,2494.34,23,0
25576,user_1160,user_568,215.44,0,0
25577,user_1421,user_1117,619.43,4,0
25578,user_1561,user_1157,629.14,13,0
25579,user_303,user_980,4668.9,21,0
25580,user_1197,user_203,901.19,15,0
25581,user_20,user_315,5572.86,22,0
25582,user_76,user_157,12.04,3,0
25583,user_190,user_282,230.49,5,0
25584,user_1688,user_1882,407.18,7,0
25585,user_1031,user_880,929.61,4,0
25586,user_733,user_437,1032.06,18,0
25587,user_1881,user_1169,1225.25,17,0
25588,user_848,user_1257,1833.53,13,0
25589,user_1705,user_189,88.31,13,0
25590,user_523,user_363,583.78,13,0
25591,user_975,user_718,516.53,18,0
25592,user_10,user_242,982.27,14,0
25593,user_636,user_1069,313.42,13,0
25594,user_325,user_455,194.86,22,0
25595,user_764,user_77,889.28,3,0
25596,user_1460,user_1590,3981.77,9,0
25597,user_946,user_322,502.52,19,0
25598,user_522,user_992,22.13,12,0
25599,user_954,user_1699,546.06,0,0
25600,user_1653,user_1502,92.87,12,0
25601,user_65,user_657,564.88,5,0
25602,user_970,user_1317,1123.46,1,0
25603,user_1421,user_1987,3532.08,10,0
25604,user_1917,user_577,4763.25,14,0
25605,user_897,user_1632,896.55,15,0
25606,user_1584,user_1143,567.6,19,0
25607,user_1493,user_1507,2230.64,13,0
25608,user_1519,user_582,4002.25,12,0
25609,user_1974,user_518,3103.08,22,0
25610,user_530,user_1900,808.82,15,0
25611,user_1817,user_1169,1179.79,14,0
25612,user_1633,user_438,5877.39,10,0
25613,user_102,user_1814,1400.01,11,0
25614,user_387,user_60,906.32,20,0
25615,user_368,user_772,2040.19,17,0
25616,user_387,user_1891,76.84,16,0
25617,user_562,user_837,4167.24,9,0
25618,user_389,user_1765,2327.44,2,0
25619,user_25,user_469,1103.28,19,0
25620,user_107,user_1398,283.79,20,0
25621,user_1677,user_531,515.72,9,0
25622,user_535,user_758,2813.25,3,0
25623,user_1323,user_289,77.64,1,0
25624,user_1816,user_727,32.54,22,0
25625,user_210,user_1275,664.74,7,0
25626,user_688,user_1809,2331.88,14,0
25627,user_388,user_158,2885.6,12,0
25628,user_305,user_538,1538.66,5,0
25629,user_153,user_526,330.76,10,0
25630,user_1941,user_486,1666.28,4,0
25631,user_1579,user_486,417.11,17,0
25632,user_955,user_1900,2163.43,18,0
25633,user_951,user_1934,1984.58,10,0
25634,user_27,user_1206,1304.77,16,0
25635,user_84,user_1642,113.83,1,0
25636,user_1019,user_1416,597.31,14,0
25637,user_925,user_1855,1050.52,18,0
25638,user_1100,user_617,388.34,8,0
25639,user_1303,user_1555,18.17,13,0
25640,user_1523,user_85,768.09,22,0
25641,user_870,user_346,681.88,18,0
25642,user_1613,user_374,1578.79,19,0
25643,user_1679,user_1151,4888.76,3,0
25644,user_1340,user_1569,1824.62,19,0
25645,user_811,user_1847,1088.27,1,0
25646,user_315,user_281,1125.23,6,0
25647,user_158,user_41,7319.38,14,0
25648,user_1683,user_527,1863.39,21,0
25649,user_566,user_127,2575.91,14,0
25650,user_1773,user_113,180.38,18,0
25651,user_1469,user_538,537.26,18,0
25652,user_308,user_1474,486.17,22,0
25653,user_441,user_1064,317.17,5,0
25654,user_1230,user_77,114.9,9,0
25655,user_1048,user_586,686.0,5,0
25656,user_1302,user_1500,713.67,23,0
25657,user_1677,user_399,1570.71,0,0
25658,user_1635,user_726,611.08,8,0
25659,user_1327,user_290,92.3,13,0
25660,user_446,user_1369,609.56,0,0
25661,user_1877,user_1453,405.99,6,0
25662,user_1384,user_751,978.46,8,0
25663,user_1438,user_1965,60.5,7,0
25664,user_497,user_297,806.95,16,0
25665,user_1791,user_1000,2205.67,9,0
25666,user_1271,user_1637,2093.52,23,0
25667,user_365,user_1411,1690.27,13,0
25668,user_463,user_867,2109.69,6,0
25669,user_306,user_622,425.93,9,0
25670,user_1778,user_182,1151.33,13,0
25671,user_1606,user_1570,2760.59,13,0
25672,user_1205,user_1986,1261.43,16,0
25673,user_1893,user_971,1608.73,8,0
25674,user_1503,user_125,998.64,15,0
25675,user_873,user_1802,5735.4,18,1
25676,user_1540,user_984,523.58,4,0
25677,user_1947,user_508,3250.04,2,0
25678,user_170,user_237,1492.46,12,0
25679,user_1378,user_61,100.91,22,0
25680,user_1995,user_40,108.38,14,0
25681,user_1974,user_1033,982.79,0,0
25682,user_1975,user_1215,691.97,1,0
25683,user_1313,user_1550,2367.87,12,0
25684,user_320,user_1987,152.08,20,0
25685,user_247,user_165,776.04,20,0
25686,user_467,user_447,619.14,14,0
25687,user_860,user_7,702.56,5,0
25688,user_1309,user_481,2074.26,18,0
25689,user_479,user_288,833.58,0,0
25690,user_1093,user_131,4500.23,7,0
25691,user_1164,user_1935,226.94,16,0
25692,user_626,user_1986,2122.2,2,0
25693,user_1334,user_1626,108.27,22,0
25694,user_79,user_1386,6166.79,2,0
25695,user_149,user_1590,379.19,8,0
25696,user_1040,user_1086,1568.78,12,0
25697,user_295,user_1328,2125.53,19,0
25698,user_488,user_774,2244.69,1,0
25699,user_97,user_919,645.19,5,0
25700,user_375,user_718,3688.01,14,0
25701,user_1611,user_1106,2869.06,1,0
25702,user_275,user_1528,1208.71,5,0
25703,user_1523,user_425,176.9,5,0
25704,user_324,user_1955,91.71,17,0
25705,user_1153,user_1367,344.31,12,0
25706,user_1765,user_68,1236.23,20,0
25707,user_501,user_86,518.14,1,0
25708,user_936,user_1170,3541.43,21,0
25709,user_1731,user_835,2185.99,23,0
25710,user_152,user_1053,1100.89,8,0
25711,user_610,user_234,418.99,1,0
25712,user_1737,user_1432,579.58,0,0
25713,user_243,user_1114,858.75,20,0
25714,user_1178,user_914,36.06,4,0
25715,user_955,user_1103,125.93,9,0
25716,user_1457,user_1918,8.39,19,0
25717,user_742,user_1245,1467.18,7,0
25718,user_1646,user_13,334.38,0,0
25719,user_1194,user_1159,132.88,22,0
25720,user_1612,user_637,85.13,3,0
25721,user_756,user_1871,2399.57,19,0
25722,user_1878,user_1844,3358.28,18,0
25723,user_1043,user_598,34.21,4,0
25724,user_350,user_1679,321.98,6,0
25725,user_928,user_434,468.57,16,0
25726,user_1204,user_1646,5411.75,9,0
25727,user_1612,user_1333,1897.7,17,0
25728,user_306,user_275,514.53,6,0
25729,user_424,user_633,363.38,16,0
25730,user_70,user_829,326.56,9,0
25731,user_1864,user_340,1106.51,2,0
25732,user_1339,user_1445,1070.92,21,0
25733,user_155,user_330,1302.09,6,0
25734,user_651,user_1467,1043.98,14,0
25735,user_1976,user_630,899.65,19,0
25736,user_1074,user_1831,529.05,10,0
25737,user_1384,user_1600,4469.44,18,0
25738,user_1917,user_1761,254.97,9,0
25739,user_834,user_1297,598.78,21,0
25740,user_995,user_752,1052.52,8,0
25741,user_1623,user_215,617.13,12,0
25742,user_1752,user_61,2244.8,3,0
25743,user_287,user_153,581.84,22,0
25744,user_797,user_1411,382.86,17,0
25745,user_1061,user_1564,780.15,2,0
25746,user_332,user_1573,157.06,19,0
25747,user_967,user_1933,958.34,20,0
25748,user_1591,user_1397,55.71,20,0
25749,user_1646,user_1182,818.15,14,0
25750,user_219,user_729,1606.55,17,0
25751,user_1708,user_962,1328.94,18,0
25752,user_573,user_320,592.01,20,0
25753,user_1855,user_572,1141.04,20,0
25754,user_1254,user_661,863.03,14,0
25755,user_285,user_1927,59.44,13,0
25756,user_1587,user_1678,1856.56,3,0
25757,user_1043,user_82,4614.94,6,0
25758,user_660,user_1714,2397.77,0,0
25759,user_1041,user_1889,270.68,4,0
25760,user_1618,user_604,72.44,5,0
25761,user_224,user_1863,3727.91,15,0
25762,user_278,user_1312,2571.29,2,0
25763,user_1934,user_1175,1640.65,7,0
25764,user_364,user_541,3340.56,14,0
25765,user_1028,user_1963,168.09,10,0
25766,user_1370,user_1929,853.67,3,0
25767,user_701,user_51,1604.7,7,0
25768,user_326,user_622,205.54,14,0
25769,user_121,user_1967,243.41,1,0
25770,user_1703,user_10,1944.34,2,0
25771,user_409,user_92,535.59,17,0
25772,user_1991,user_551,630.19,5,0
25773,user_1001,user_726,260.28,8,0
25774,user_1438,user_1633,283.35,21,0
25775,user_413,user_1253,265.52,2,0
25776,user_1210,user_1556,1318.67,6,0
25777,user_1252,user_965,2669.76,14,0
25778,user_1282,user_801,6178.72,10,0
25779,user_507,user_1088,1728.72,21,0
25780,user_333,user_1178,2628.09,3,0
25781,user_49,user_1885,2023.34,17,0
25782,user_326,user_1719,557.15,10,0
25783,user_1719,user_1607,1.8,19,0
25784,user_1523,user_987,1141.47,23,0
25785,user_20,user_55,5599.11,23,0
25786,user_1855,user_1293,80.73,23,0
25787,user_1377,user_1083,634.58,7,0
25788,user_1792,user_1408,1974.7,17,0
25789,user_328,user_356,2996.31,14,0
25790,user_334,user_1404,413.65,7,0
25791,user_583,user_516,741.66,3,0
25792,user_1023,user_892,243.86,17,0
25793,user_1090,user_418,2000.34,1,0
25794,user_1123,user_1928,18.92,16,0
25795,user_1801,user_457,697.83,19,0
25796,user_1296,user_821,1018.21,2,0
25797,user_1958,user_1222,5321.74,8,0
25798,user_446,user_583,498.78,18,0
25799,user_226,user_214,41.69,3,0
25800,user_1888,user_1912,1974.54,23,0
25801,user_978,user_1881,432.46,21,0
25802,user_591,user_1751,1539.47,8,0
25803,user_738,user_1813,738.71,2,0
25804,user_605,user_1328,65.33,8,0
25805,user_169,user_189,74.61,14,0
25806,user_1764,user_872,4403.48,16,0
25807,user_241,user_1515,785.39,11,0
25808,user_758,user_838,5627.98,9,0
25809,user_762,user_513,1025.92,6,0
25810,user_559,user_1469,846.87,19,0
25811,user_931,user_292,713.82,23,0
25812,user_1592,user_41,1383.24,8,0
25813,user_1538,user_1284,194.93,11,0
25814,user_1412,user_1511,1763.82,7,0
25815,user_304,user_1647,43.26,22,0
25816,user_567,user_222,4571.56,16,0
25817,user_1605,user_62,1884.7,8,0
25818,user_1376,user_933,33.78,13,0
25819,user_1616,user_453,213.18,11,0
25820,user_948,user_1798,2057.69,7,0
25821,user_293,user_1734,686.79,21,0
25822,user_709,user_583,124.66,17,0
25823,user_1783,user_1691,642.35,21,0
25824,user_1448,user_467,3759.44,19,0
25825,user_203,user_1924,5127.88,5,0
25826,user_1749,user_1405,1205.65,3,0
25827,user_254,user_147,1210.39,5,0
25828,user_460,user_1490,414.5,14,0
25829,user_738,user_19,2461.41,18,0
25830,user_3,user_1436,993.96,4,0
25831,user_1889,user_960,3557.74,3,0
25832,user_687,user_1891,931.79,21,0
25833,user_1954,user_1804,438.64,9,0
25834,user_113,user_1997,3525.66,11,0
25835,user_686,user_1584,947.27,18,0
25836,user_220,user_1736,2080.21,23,0
25837,user_481,user_1732,2400.52,4,0
25838,user_1964,user_939,2862.55,9,0
25839,user_278,user_1973,6603.73,12,0
25840,user_1276,user_175,4676.16,6,0
25841,user_692,user_1310,2683.25,11,0
25842,user_874,user_352,399.42,19,0
25843,user_1272,user_573,2991.17,9,0
25844,user_475,user_908,436.26,10,0
25845,user_1718,user_225,293.53,1,0
25846,user_1560,user_97,7319.05,12,0
25847,user_1269,user_1687,569.28,17,0
25848,user_491,user_48,2368.21,13,0
25849,user_908,user_1242,220.57,22,0
25850,user_1982,user_80,841.7,0,0
25851,user_1923,user_1946,2275.42,11,0
25852,user_925,user_1456,456.14,3,0
25853,user_737,user_933,3939.12,2,0
25854,user_1312,user_81,1826.67,3,0
25855,user_40,user_1593,974.76,21,0
25856,user_1326,user_1753,1923.53,10,0
25857,user_945,user_1481,1451.33,20,0
25858,user_979,user_1599,1764.84,9,0
25859,user_1100,user_1549,1008.68,18,0
25860,user_1858,user_1066,1543.4,18,0
25861,user_1968,user_257,1436.07,1,0
25862,user_1410,user_1761,1019.16,5,0
25863,user_693,user_829,2351.62,15,0
25864,user_779,user_739,1500.45,11,0
25865,user_1868,user_70,3080.59,12,0
25866,user_981,user_130,582.78,15,0
25867,user_1421,user_1379,1860.92,17,0
25868,user_300,user_513,548.55,19,0
25869,user_1232,user_605,1940.43,10,0
25870,user_815,user_1529,1167.29,4,0
25871,user_314,user_504,1874.78,23,0
25872,user_254,user_1470,498.31,6,0
25873,user_1207,user_1610,286.61,18,0
25874,user_890,user_1364,1899.35,19,0
25875,user_1501,user_875,747.36,15,0
25876,user_161,user_1221,2297.52,23,0
25877,user_1756,user_859,1487.45,21,0
25878,user_986,user_1386,624.97,23,0
25879,user_305,user_399,7486.07,1,0
25880,user_225,user_17,1366.81,1,0
25881,user_579,user_1062,122.99,1,0
25882,user_1971,user_385,1503.94,20,0
25883,user_963,user_420,235.66,18,0
25884,user_1058,user_1088,866.67,5,0
25885,user_758,user_1597,1109.75,15,0
25886,user_1455,user_946,25.39,21,0
25887,user_889,user_1843,124.17,16,0
25888,user_1314,user_1633,7497.3,1,0
25889,user_1620,user_1975,580.87,16,0
25890,user_174,user_953,2913.23,9,0
25891,user_1205,user_309,996.57,21,0
25892,user_591,user_497,4214.42,5,0
25893,user_1581,user_1913,2384.25,12,0
25894,user_456,user_1541,624.41,14,0
25895,user_1829,user_1283,2535.36,20,0
25896,user_1000,user_764,5197.18,22,0
25897,user_1276,user_1024,240.55,10,0
25898,user_1794,user_1378,40.01,9,0
25899,user_1847,user_205,753.94,14,0
25900,user_1595,user_1157,1327.48,21,0
25901,user_1231,user_1622,2946.39,12,0
25902,user_1455,user_548,2367.06,15,0
25903,user_1707,user_1778,2106.37,7,0
25904,user_893,user_1327,1086.55,1,0
25905,user_1330,user_771,332.39,22,0
25906,user_1224,user_333,3112.35,16,0
25907,user_309,user_984,1141.86,23,0
25908,user_1187,user_627,125.6,8,0
25909,user_433,user_793,1769.38,3,0
25910,user_113,user_1239,415.16,19,0
25911,user_1588,user_268,1228.3,8,0
25912,user_580,user_459,1345.0,18,0
25913,user_1569,user_1375,256.06,10,0
25914,user_60,user_338,1949.75,2,0
25915,user_83,user_578,1.3,9,0
25916,user_508,user_1980,300.86,18,0
25917,user_810,user_1407,1327.65,10,0
25918,user_105,user_356,1863.55,10,0
25919,user_1829,user_810,1346.24,16,0
25920,user_1911,user_604,2237.95,20,0
25921,user_265,user_855,9334.5,16,0
25922,user_1865,user_189,1855.09,16,0
25923,user_723,user_598,2670.48,7,0
25924,user_544,user_28,5145.24,7,0
25925,user_829,user_917,923.59,2,0
25926,user_772,user_1743,3170.07,13,0
25927,user_1951,user_859,1261.87,23,0
25928,user_869,user_556,4156.65,16,0
25929,user_637,user_721,1054.33,19,0
25930,user_1782,user_394,438.6,0,0
25931,user_545,user_1899,5680.67,7,0
25932,user_614,user_515,2105.11,23,0
25933,user_548,user_967,711.78,13,0
25934,user_1458,user_1975,336.13,21,0
25935,user_1868,user_237,633.57,7,0
25936,user_481,user_469,4.73,2,0
25937,user_215,user_289,180.74,7,0
25938,user_1667,user_824,1102.69,19,0
25939,user_1867,user_1395,923.71,16,0
25940,user_1018,user_136,1273.62,12,0
25941,user_1853,user_303,685.3,3,0
25942,user_843,user_252,812.75,19,0
25943,user_611,user_894,850.07,10,0
25944,user_1165,user_1182,1749.47,14,0
25945,user_1809,user_730,395.39,15,0
25946,user_1073,user_936,2971.47,9,0
25947,user_411,user_1310,2168.64,23,0
25948,user_380,user_199,2016.65,5,0
25949,user_777,user_1814,814.72,23,0
25950,user_641,user_460,343.08,0,0
25951,user_1958,user_1569,2761.72,14,0
25952,user_1875,user_889,841.65,23,0
25953,user_446,user_294,1558.37,13,0
25954,user_1745,user_510,2308.81,19,0
25955,user_1876,user_177,68.82,2,0
25956,user_1513,user_732,2525.12,4,0
25957,user_192,user_1404,648.8,6,0
25958,user_1645,user_1965,639.55,18,0
25959,user_500,user_490,3500.24,10,0
25960,user_1018,user_1197,201.24,3,0
25961,user_1528,user_1290,718.89,8,0
25962,user_998,user_1607,2125.94,0,0
25963,user_1493,user_1776,41.35,3,0
25964,user_684,user_808,1151.84,21,0
25965,user_1960,user_1297,55.11,20,0
25966,user_1726,user_1851,3451.15,22,0
25967,user_1967,user_1712,417.93,6,0
25968,user_1498,user_1565,1058.24,17,0
25969,user_416,user_654,1071.74,1,0
25970,user_1307,user_935,2125.99,20,0
25971,user_1366,user_1131,1552.39,1,0
25972,user_1935,user_501,2055.79,3,0
25973,user_443,user_847,762.3,11,0
25974,user_1329,user_1239,297.47,21,0
25975,user_277,user_574,623.32,22,0
25976,user_1446,user_540,2175.0,6,0
25977,user_724,user_924,4648.19,15,0
25978,user_1744,user_239,671.66,22,0
25979,user_1349,user_1356,1949.66,2,0
25980,user_798,user_1557,47.47,22,0
25981,user_317,user_113,11.08,12,0
25982,user_780,user_282,2784.01,2,0
25983,user_1816,user_1453,1803.9,2,0
25984,user_671,user_1650,1852.78,23,0
25985,user_1837,user_517,1670.29,11,0
25986,user_1104,user_1642,61.21,5,0
25987,user_593,user_240,2025.93,0,0
25988,user_1900,user_40,127.05,5,0
25989,user_550,user_1110,4885.03,6,0
25990,user_324,user_734,724.41,12,0
25991,user_1024,user_1295,44.6,8,0
25992,user_713,user_1530,1445.18,20,0
25993,user_1961,user_1526,4690.9,8,0
25994,user_776,user_1415,1221.17,2,0
25995,user_659,user_1907,608.21,13,0
25996,user_900,user_1038,404.94,11,0
25997,user_1833,user_1942,2028.33,13,0
25998,user_408,user_597,1511.37,20,0
25999,user_1562,user_1304,113.31,21,0
26000,user_976,user_1332,23.68,19,0
26001,user_1010,user_1920,2612.18,18,0
26002,user_1287,user_222,546.15,0,0
26003,user_538,user_1345,3075.52,12,0
26004,user_504,user_353,579.18,17,0
26005,user_1319,user_1443,3105.57,15,0
26006,user_1257,user_503,1254.78,2,0
26007,user_187,user_656,1435.28,11,0
26008,user_126,user_1515,649.93,7,0
26009,user_522,user_1764,1277.73,18,0
26010,user_618,user_1065,712.58,19,0
26011,user_647,user_1617,9310.96,15,0
26012,user_1607,user_1873,419.32,4,0
26013,user_527,user_337,773.51,20,0
26014,user_213,user_735,4016.79,13,0
26015,user_288,user_533,1178.26,11,0
26016,user_636,user_762,202.59,14,0
26017,user_98,user_1684,513.78,7,0
26018,user_487,user_1810,1745.7,6,0
26019,user_263,user_1734,265.98,10,0
26020,user_1753,user_1280,552.89,15,0
26021,user_1541,user_1364,314.67,12,0
26022,user_1936,user_740,143.33,17,0
26023,user_616,user_286,1116.6,8,0
26024,user_913,user_1007,1140.69,9,0
26025,user_1928,user_1513,1261.31,18,0
26026,user_1964,user_346,591.13,2,0
26027,user_758,user_1140,1431.7,17,0
26028,user_1091,user_1133,510.84,23,0
26029,user_1751,user_1489,2682.57,2,0
26030,user_547,user_710,2667.82,19,0
26031,user_657,user_1749,196.44,8,0
26032,user_1187,user_1965,2131.35,16,0
26033,user_1078,user_789,214.07,1,0
26034,user_1412,user_279,1703.4,15,0
26035,user_1378,user_1268,870.4,14,0
26036,user_1548,user_354,1593.9,6,0
26037,user_1231,user_609,2283.42,12,0
26038,user_391,user_1819,476.93,9,0
26039,user_722,user_807,3685.96,7,0
26040,user_773,user_292,1478.7,7,0
26041,user_304,user_587,2476.23,21,0
26042,user_744,user_67,381.21,1,0
26043,user_352,user_1222,5541.66,2,0
26044,user_912,user_466,2215.21,10,0
26045,user_1497,user_250,143.02,9,0
26046,user_1616,user_1868,3176.56,20,0
26047,user_1598,user_1876,544.64,22,0
26048,user_151,user_1645,456.5,22,0
26049,user_1112,user_595,2632.95,1,0
26050,user_1861,user_592,2973.21,18,0
26051,user_57,user_1984,2176.97,6,0
26052,user_245,user_1922,265.66,10,0
26053,user_1769,user_879,1525.18,23,0
26054,user_1548,user_1561,440.08,9,0
26055,user_804,user_1498,467.75,6,0
26056,user_443,user_1648,897.88,18,0
26057,user_1493,user_1403,3579.78,5,0
26058,user_1382,user_1738,668.21,21,0
26059,user_1094,user_1516,4070.0,19,0
26060,user_997,user_278,579.71,23,0
26061,user_1966,user_1094,1336.02,22,0
26062,user_281,user_1816,60.73,0,0
26063,user_569,user_1995,245.47,3,0
26064,user_1950,user_1674,4931.57,2,0
26065,user_1053,user_1378,1031.08,14,0
26066,user_1250,user_590,621.47,19,0
26067,user_1855,user_348,203.53,1,0
26068,user_489,user_1324,1452.09,6,0
26069,user_674,user_1236,531.24,5,0
26070,user_1919,user_1989,1585.65,19,0
26071,user_1348,user_1754,848.57,13,0
26072,user_1210,user_750,201.63,19,0
26073,user_1704,user_1955,887.25,7,0
26074,user_1936,user_1852,824.83,0,0
26075,user_1850,user_478,180.69,7,0
26076,user_1266,user_1720,1316.36,15,0
26077,user_1404,user_1824,1041.72,18,0
26078,user_1441,user_405,2904.64,16,0
26079,user_984,user_1127,13.05,11,0
26080,user_810,user_995,1851.16,14,0
26081,user_171,user_455,424.56,21,0
26082,user_722,user_1062,2145.92,5,0
26083,user_520,user_565,2442.21,4,0
26084,user_695,user_1797,863.03,22,0
26085,user_1416,user_4,3059.0,8,0
26086,user_630,user_1620,2366.06,20,0
26087,user_535,user_49,448.77,16,0
26088,user_611,user_35,2191.07,2,0
26089,user_224,user_509,816.9,1,0
26090,user_459,user_1843,360.09,17,0
26091,user_1235,user_547,1596.2,2,0
26092,user_1,user_478,1058.07,4,0
26093,user_67,user_1602,156.86,10,0
26094,user_1286,user_303,783.11,2,0
26095,user_297,user_86,256.36,21,0
26096,user_319,user_1278,309.25,12,0
26097,user_224,user_1854,4031.03,23,0
26098,user_1220,user_462,962.94,16,0
26099,user_790,user_744,1050.06,2,0
26100,user_1253,user_891,440.18,22,0
26101,user_1548,user_870,101.11,23,0
26102,user_486,user_1986,633.02,15,0
26103,user_993,user_198,1003.14,19,0
26104,user_858,user_1182,68.6,0,0
26105,user_798,user_211,2532.15,10,0
26106,user_660,user_1491,209.44,1,0
26107,user_93,user_22,413.81,17,0
26108,user_59,user_195,1204.98,11,0
26109,user_1618,user_834,1432.88,1,0
26110,user_1049,user_1815,153.53,21,0
26111,user_1290,user_873,453.82,23,0
26112,user_1462,user_1665,1045.69,20,0
26113,user_589,user_1964,2480.02,17,0
26114,user_1686,user_1294,3281.01,5,0
26115,user_1399,user_1528,237.32,11,0
26116,user_1994,user_1924,4780.69,1,0
26117,user_540,user_1910,2154.5,3,0
26118,user_748,user_1404,1848.64,1,0
26119,user_1516,user_859,1097.71,0,0
26120,user_1144,user_128,536.63,16,0
26121,user_1092,user_1397,2476.47,13,0
26122,user_464,user_418,1507.19,2,0
26123,user_1320,user_1571,258.02,5,0
26124,user_474,user_1850,0.49,15,0
26125,user_244,user_293,138.73,18,0
26126,user_1720,user_1207,1713.83,17,0
26127,user_1266,user_1409,1094.13,0,0
26128,user_408,user_195,1508.55,11,0
26129,user_1642,user_417,375.58,9,0
26130,user_71,user_1963,811.43,10,0
26131,user_1469,user_1846,505.57,20,0
26132,user_1753,user_1362,311.46,4,0
26133,user_88,user_436,239.09,2,0
26134,user_432,user_1965,685.41,16,0
26135,user_77,user_1879,3122.27,8,0
26136,user_397,user_782,837.5,17,0
26137,user_73,user_1384,561.51,6,0
26138,user_1763,user_428,616.86,11,0
26139,user_1732,user_1690,686.64,13,0
26140,user_1304,user_455,140.58,20,0
26141,user_1979,user_1394,6857.34,6,0
26142,user_779,user_184,916.65,1,0
26143,user_897,user_649,132.9,20,0
26144,user_1372,user_653,845.03,5,0
26145,user_879,user_591,1116.0,15,0
26146,user_1940,user_1187,1446.55,16,0
26147,user_1716,user_1626,1078.13,8,0
26148,user_1336,user_1753,281.16,22,0
26149,user_604,user_1601,271.22,9,0
26150,user_213,user_681,1115.53,9,0
26151,user_763,user_642,3273.65,15,0
26152,user_1177,user_836,3848.36,18,0
26153,user_114,user_553,91.63,10,0
26154,user_1081,user_1322,1540.52,12,0
26155,user_1331,user_1326,871.25,21,0
26156,user_1167,user_139,1704.0,20,0
26157,user_295,user_1148,1144.23,1,0
26158,user_1271,user_1471,32.22,23,0
26159,user_1664,user_1262,1591.08,6,0
26160,user_295,user_136,1118.89,3,0
26161,user_1428,user_549,193.63,5,0
26162,user_571,user_659,270.59,5,0
26163,user_589,user_727,1704.15,5,0
26164,user_114,user_1550,1324.8,16,0
26165,user_747,user_77,2017.68,19,0
26166,user_1124,user_1621,290.68,21,0
26167,user_646,user_13,754.45,11,0
26168,user_288,user_115,790.35,14,0
26169,user_714,user_398,2916.04,18,0
26170,user_427,user_203,3338.05,20,0
26171,user_640,user_1887,1774.76,10,0
26172,user_1672,user_932,1012.12,16,0
26173,user_1087,user_862,35.69,21,0
26174,user_1670,user_412,6417.84,5,0
26175,user_1245,user_1940,815.6,23,0
26176,user_1060,user_65,190.01,10,0
26177,user_980,user_792,3311.22,6,0
26178,user_90,user_184,2899.4,19,0
26179,user_905,user_1821,618.57,7,0
26180,user_1471,user_47,2412.1,21,0
26181,user_1065,user_649,421.02,0,0
26182,user_1523,user_1235,2271.03,18,0
26183,user_861,user_968,1044.16,21,0
26184,user_1180,user_1573,1039.04,2,0
26185,user_1572,user_1390,319.11,2,0
26186,user_413,user_1860,2337.64,19,0
26187,user_830,user_425,877.31,20,0
26188,user_895,user_1342,476.65,14,0
26189,user_56,user_655,2091.69,5,0
26190,user_386,user_1888,1026.11,3,0
